imdb_id,name,genre,dataset_genre,topic1,topic2,topic3,topic4,topic5
tt0208092,Snatch,"Comedy, Crime",crime,"['ritchie', 'style', 'lock_stock', 'plot', 'get', 'well', 'put', 'time', 'make', 'enjoy']","['ritchie', 'make', 'scene', 'one', 'guy', 'another', 'character', 'lock_stock', 'actually', 'include']","['snatch', 'one', 'character', 'guy', 'see', 'ritchie', 'well', 'story', 'go', 'brad_pitt']","['ritchie', 'diamond', 'franky', 'character', 'snatch', 'brick_top', 'may', 'make', 'hilarious', 'life']","['character', 'show', 'one', 'snatch', 'make', 'ritchie', 'act', 'great', 'gangster', 'mickey']"
tt0317248,City of God,"Crime, Drama",crime,"['story', 'make', 'city', 'one', 'scene', 'watch', 'violence', 'gang', 'life', 'character']","['god', 'city', 'child', 'gun', 'gang', 'life', 'rocket', 'violence', 'street', 'slum']","['gang', 'spoiler', 'hell', 'say', 'drug', 'one', 'young', 'know', 'cidade_de_deus', 'shot']","['character', 'city', 'story', 'god', 'life', 'make', 'cidade_de_deus', 'use', 'time', 'violence']","['story', 'best', 'tell', 'make', 'see', 'brazilian', 'think', 'good', 'work', 'rating']"
tt0407887,The Departed,"Crime, Drama, Thriller",crime,"['boston', 'depart', 'director', 'well', 'police', 'mob', 'south', 'state', 'set', 'film']","['curse', 'guy', 'real', 'head', 'word', 'like', 'original', 'police', 'way', 'believe']","['story', 'one', 'make', 'character', 'end', 'original', 'say', 'good', 'well', 'great']","['original', 'character', 'make', 'well', 'one', 'scorsese', 'feel', 'way', 'get', 'time']","['scorsese', 'depart', 'like', 'well', 'good', 'scene', 'make', 'one', 'bad', 'nicholson']"
tt1280558,A Wednesday,"Crime, Drama, Mystery, Thriller",crime,"['make', 'like', 'time', 'wednesday', 'one', 'see', 'well', 'director', 'anupam_kher', 'say']","['make', 'wednesday', 'good', 'watch', 'act', 'come', 'anupam_kher', 'violence', 'also', 'performance']","['watch', 'time', 'one', 'like', 'performance', 'police', 'best', 'make', 'naseeruddin_shah', 'end']","['one', 'like', 'people', 'wednesday', 'common_man', 'think', 'make', 'story', 'watch', 'way']","['one', 'good', 'well', 'watch', 'time', 'police', 'make', 'like', 'bad', 'terrorist']"
tt1302006,The Irishman,"Biography, Crime, Drama",crime,"['de', 'niro', 'scorsese', 'pesci', 'best', 'one', 'time', 'pacino', 'year', 'like']","['one', 'make', 'pacino', 'pesci', 'old', 'year', 'scene', 'de', 'character', 'actor']","['pacino', 'like', 'scene', 'look', 'scorsese', 'actor', 'well', 'get', 'time', 'cgi']","['like', 'talk', 'old', 'hour', 'half', 'men', 'watch', 'get', 'never', 'act']","['get', 'like', 'scorsese', 'pacino', 'story', 'make', 'watch', 'niro', 'de', 'pesci']"
tt1392214,Prisoners,"Crime, Drama, Mystery, Thriller",crime,"['one', 'someone', 'great', 'might', 'prisoner', 'character', 'like', 'see', 'drive', 'end']","['like', 'dover', 'end', 'bad', 'one', 'go', 'good', 'make', 'character', 'look']","['make', 'question', 'clue', 'let', 'sense', 'carry', 'ask', 'abduction', 'mentally', 'rage']","['get', 'seem', 'keller', 'maze', 'really', 'go', 'care', 'big', 'fail', 'plot']","['story', 'character', 'make', 'one', 'act', 'watch', 'plot', 'cast', 'hugh_jackman', 'take']"
tt1895587,Spotlight,"Biography, Crime, Drama",crime,"['catholic', 'sex_abuse', 'like', 'good', 'work', 'happen', 'one', 'office', 'priest', 'play']","['see', 'catholic', 'church', 'go', 'one', 'act', 'boston', 'say', 'real', 'spotlight']","['spotlight', 'story', 'make', 'get', 'one', 'best', 'church', 'well', 'boston', 'cast']","['story', 'church', 'make', 'time', 'movie', 'year', 'best', 'like', 'watch', 'spotlight']","['story', 'spotlight', 'church', 'one', 'well', 'catholic', 'good', 'priest', 'get', 'best']"
tt3390572,Haider,"Action, Crime, Drama, Thriller",crime,"['haider', 'kapoor', 'kashmir', 'shahid', 'bhardwaj', 'one', 'well', 'vishal', 'hamlet', 'tabu']","['haider', 'tabu', 'vishal', 'like', 'well', 'film', 'best', 'bollywood', 'kapoor', 'actor']","['haider', 'kay', 'good', 'tabu', 'kashmir', 'shahid', 'hamlet', 'one', 'story', 'like']","['watch', 'well', 'act', 'shahid', 'make', 'one', 'get', 'hamlet', 'story', 'must']","['haider', 'kay', 'shahid', 'kashmir', 'kapoor', 'watch', 'vishal', 'make', 'well', 'one']"
tt3417422,Drishyam,"Crime, Drama, Thriller",crime,"['movie', 'well', 'character', 'one', 'make', 'plot', 'thriller', 'watch', 'go', 'role']","['family', 'drishyam', 'watch', 'make', 'malayalam', 'see', 'role', 'joseph', 'first', 'story']","['family', 'scene', 'movie', 'police', 'character', 'murder', 'director', 'actually', 'girl', 'make']","['family', 'watch', 'movie', 'drishyam', 'malayalam', 'role', 'good', 'indian', 'thriller', 'performance']","['drishyam', 'watch', 'family', 'mohanlal', 'joseph', 'well', 'thriller', 'first', 'really', 'jeethu']"
tt7286456,Joker,"Crime, Drama, Thriller",crime,"['joker', 'comic_book', 'make', 'phoenix', 'joaquin', 'take', 'one', 'plot', 'character', 'say']","['review', 'joker', 'good', 'oscar', 'win', 'time', 'really', 'best', 'joaquin', 'get']","['joker', 'phoenix', 'character', 'give', 'story', 'way', 'make', 'one', 'feel', 'joaquin']","['joker', 'like', 'good', 'make', 'feel', 'watch', 'way', 'say', 'story', 'people']","['joker', 'feel', 'great', 'make', 'people', 'joaquin', 'need', 'think', 'act', 'one']"
tt8946378,Knives Out,"Comedy, Crime, Drama, Mystery, Thriller",crime,"['time', 'cast', 'minute', 'waste', 'well', 'see', 'mystery', 'work', 'watch', 'show']","['like', 'murder', 'mystery', 'old', 'time', 'wonderfully', 'get', 'make', 'family', 'one']","['murder', 'viewer', 'make', 'character', 'mystery', 'try', 'stream', 'watch', 'look', 'cast']","['family', 'mystery', 'murder', 'character', 'fun', 'plot', 'see', 'good', 'get', 'johnson']","['ransom', 'murder', 'go', 'cast', 'well', 'like', 'mystery', 'knife', 'find', 'time']"
tt0038650,It's a Wonderful Life,"Drama, Family, Fantasy",drama,"['life', 'make', 'wonderful', 'one', 'time', 'stewart', 'watch', 'every', 'good', 'scene']","['george', 'life', 'time', 'make', 'see', 'bailey', 'one', 'stewart', 'christmas', 'watch']","['george', 'life', 'make', 'good', 'like', 'bailey', 'message', 'take', 'well', 'iawl']","['life', 'stewart', 'time', 'watch', 'make', 'great', 'one', 'christmas', 'wonderful', 'george']","['make', 'life', 'george', 'see', 'never', 'wonderful', 'bailey', 'like', 'town', 'get']"
tt0050083,12 Angry Men,Drama,drama,"['character', 'see', 'one', 'also', 'though', 'actor', 'thing', 'almost', 'director', 'whose']","['juror', 'men', 'one', 'make', 'angry', 'case', 'character', 'room', 'man', 'much']","['character', 'jury', 'guilty', 'good', 'end', 'make', 'fonda', 'see', 'point', 'film']","['juror', 'one', 'jury', 'men', 'guilty', 'room', 'great', 'angry', 'case', 'henry_fonda']","['make', 'one', 'fonda', 'juror', 'jury', 'time', 'men', 'kid', 'get', 'really']"
tt0056058,Harakiri,"Drama, History",drama,"['samurai', 'harakiri', 'story', 'like', 'tell', 'japanese', 'life', 'show', 'seppuku', 'really']","['samurai', 'story', 'make', 'ronin', 'hanshiro', 'many', 'one', 'man', 'commit', 'seppuku']","['samurai', 'film', 'one', 'seppuku', 'see', 'make', 'great', 'director', 'harakiri', 'story']","['samurai', 'like', 'watch', 'one', 'make', 'much', 'scene', 'go', 'japanese', 'movie']","['samurai', 'hanshiro', 'story', 'tsugumo', 'motome', 'clan', 'harakiri', 'one', 'sword', 'ronin']"
tt0073486,One Flew Over the Cuckoo's Nest,Drama,drama,"['nicholson', 'mcmurphy', 'get', 'performance', 'actor', 'jack', 'one', 'great', 'ratch', 'well']","['mcmurphy', 'ratch', 'nurse', 'make', 'patient', 'get', 'chief', 'see', 'one', 'like']","['feel', 'good', 'one', 'nicholson', 'way', 'make', 'world', 'say', 'really', 'book']","['one', 'nicholson', 'make', 'mcmurphy', 'character', 'nurse', 'time', 'best', 'jack', 'flew_cuckoo_nest']","['one', 'book', 'flew_cuckoo_nest', 'make', 'nicholson', 'best', 'get', 'mcmurphy', 'jack', 'well']"
tt0095765,Cinema Paradiso,Drama,drama,"['love', 'version', 'cinema', 'story', 'cut', 'see', 'director', 'one', 'paradiso', 'movie']","['love', 'story', 'like', 'version', 'time', 'one', 'cinema', 'character', 'many', 'life']","['cinema', 'love', 'movie', 'time', 'story', 'one', 'see', 'beautiful', 'paradiso', 'film']","['life', 'toto', 'one', 'cinema', 'village', 'alfredo', 'movie', 'director', 'character', 'love']","['cinema', 'make', 'character', 'time', 'people', 'story', 'paradiso', 'see', 'life', 'yet']"
tt0109830,Forrest Gump,"Drama, Romance",drama,"['forrest', 'gump', 'get', 'like', 'life', 'love', 'see', 'one', 'jenny', 'make']","['gump', 'forrest', 'like', 'life', 'people', 'one', 'make', 'well', 'see', 'bad']","['forrest', 'gump', 'people', 'event', 'theme', 'character', 'story', 'show', 'like', 'say']","['american', 'anyone', 'ought', 'several', 'tom_hank', 'year', 'use', 'way', 'bad', 'give']","['forrest', 'gump', 'one', 'think', 'way', 'message', 'thing', 'like', 'make', 'right_wing']"
tt0111161,The Shawshank Redemption,Drama,drama,"['story', 'real', 'andy', 'prison', 'time', 'life', 'show', 'think', 'make', 'redemption']","['prison', 'like', 'best', 'make', 'ever', 'good', 'say', 'prisoner', 'give', 'see']","['shawshank', 'time', 'prison', 'redemption', 'story', 'great', 'one', 'hope', 'make', 'character']","['one', 'andy', 'see', 'time', 'shawshank', 'hope', 'redemption', 'prison', 'watch', 'make']","['shawshank', 'life', 'like', 'well', 'prison', 'best', 'see', 'make', 'one', 'first']"
tt0120586,American History X,Drama,drama,"['norton', 'see', 'performance', 'edward', 'best', 'actor', 'one', 'character', 'powerful', 'brother']","['black', 'white', 'derek', 'character', 'see', 'make', 'well', 'end', 'one', 'racist']","['norton', 'one', 'edward', 'character', 'work', 'act', 'director', 'ever', 'material', 'vision']","['derek', 'norton', 'see', 'one', 'edward', 'show', 'make', 'way', 'danny', 'life']","['norton', 'racism', 'edward', 'make', 'character', 'white', 'way', 'american_history', 'black', 'people']"
tt0120815,Saving Private Ryan,"Drama, War",drama,"['best', 'war', 'see', 'number', 'spielberg', 'nominate', 'make', 'film', 'realistic', 'amaze']","['war', 'one', 'best', 'american', 'make', 'spielberg', 'great', 'german', 'see', 'scene']","['war', 'one', 'go', 'american', 'see', 'many', 'soldier', 'world', 'ryan', 'story']","['war', 'spielberg', 'ryan', 'one', 'soldier', 'make', 'great', 'german', 'scene', 'like']","['war', 'ryan', 'save_private', 'see', 'american', 'character', 'felt', 'back', 'scene', 'first']"
tt0137523,Fight Club,Drama,drama,"['fight', 'club', 'best', 'performance', 'like', 'perfectly', 'perfect', 'book', 'time', 'brad_pitt']","['fight', 'like', 'club', 'norton', 'end', 'narrator', 'get', 'see', 'good', 'watch']","['like', 'see', 'way', 'start', 'half', 'something', 'brad_pitt', 'fight', 'one', 'life']","['fight', 'club', 'make', 'life', 'see', 'people', 'tyler_durden', 'well', 'message', 'go']","['fight', 'like', 'one', 'woman', 'helena', 'club', 'take', 'look', 'far', 'pretty']"
tt2582802,Whiplash,"Drama, Music",drama,"['fletcher', 'art', 'neyman', 'artist', 'one', 'chazelle', 'great', 'andrew', 'make', 'whiplash']","['drummer', 'band', 'people', 'get', 'like', 'music', 'way', 'well', 'never', 'drum']","['music', 'character', 'student', 'jazz', 'like', 'teacher', 'get', 'people', 'story', 'see']","['fletcher', 'andrew', 'one', 'like', 'simmons', 'say', 'teacher', 'great', 'music', 'get']","['jazz', 'music', 'andrew', 'fletcher', 'drummer', 'whiplash', 'musician', 'play', 'see', 'one']"
tt0012349,The Kid,"Comedy, Drama, Family",family,"['chaplin', 'kid', 'make', 'one', 'tramp', 'coogan', 'charlie', 'see', 'child', 'great']","['kid', 'tramp', 'boy', 'child', 'get', 'baby', 'one', 'woman', 'take', 'first']","['excel', 'amaze', 'genius', 'still', 'make', 'chaplin', 'one', 'kid', 'tramp', 'time']","['chaplin', 'kid', 'time', 'tramp', 'child', 'make', 'year', 'one', 'take', 'story']","['chaplin', 'kid', 'one', 'scene', 'also', 'make', 'see', 'tramp', 'much', 'time']"
tt0118849,Children of Heaven,"Drama, Family, Sport",family,"['child', 'often', 'life', 'feel', 'heaven', 'one', 'film', 'make', 'iranian', 'american']","['shoe', 'one', 'kid', 'zahra', 'child', 'simple', 'ali', 'great', 'watch', 'problem']","['child', 'see', 'movie', 'one', 'make', 'watch', 'shoe', 'two', 'sister', 'heaven']","['iran', 'child', 'problem', 'story', 'ali', 'heaven', 'iranian', 'shoe', 'talk', 'people']","['child', 'heaven', 'shoe', 'culture', 'story', 'life', 'pair', 'iran', 'ali', 'sister']"
tt0129167,The Iron Giant,"Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi",family,"['gun', 'giant', 'one', 'best', 'see', 'use', 'iron', 'great', 'get', 'truly']","['giant', 'iron', 'character', 'animation', 'one', 'animate', 'see', 'good', 'story', 'hogarth']","['giant', 'iron', 'really', 'character', 'hogarth', 'well', 'story', 'end', 'great', 'animate']","['giant', 'iron', 'see', 'animate', 'one', 'hogarth', 'watch', 'make', 'like', 'story']","['animate', 'feature', 'disney', 'length', 'forget', 'release', 'see', 'animation', 'world', 'people']"
tt0198781,"Monsters, Inc.","Animation, Adventure, Comedy, Family, Fantasy",family,"['pixar', 'monster', 'one', 'character', 'kid', 'watch', 'make', 'time', 'well', 'first']","['pixar', 'monster', 'animation', 'inc', 'disney', 'dreamworks', 'time', 'come', 'movie', 'kid']","['monster', 'child', 'inc', 'one', 'mike', 'make', 'sulley', 'see', 'like', 'get']","['busy', 'cat', 'major', 'write', 'time', 'look', 'animate', 'kid', 'say', 'first']","['monster', 'pixar', 'one', 'child', 'inc', 'character', 'make', 'animation', 'world', 'animate']"
tt0317705,The Incredibles,"Animation, Action, Adventure, Family",family,"['one', 'film', 'great', 'appeal', 'animate', 'scene', 'much', 'well', 'character', 'make']","['incredibles', 'family', 'story', 'one', 'pixar', 'superheroes', 'day', 'great', 'character', 'action']","['incredibles', 'mr_incredible', 'super', 'family', 'story', 'one', 'pixar', 'hero', 'also', 'like']","['story', 'watch', 'see', 'time', 'get', 'family', 'kid', 'good', 'hero', 'bob']","['character', 'pixar', 'one', 'bob', 'level', 'real', 'animation', 'child', 'story', 'look']"
tt0347149,Howl's Moving Castle,"Animation, Adventure, Family, Fantasy",family,"['howl', 'miyazaki', 'castle', 'story', 'move', 'like', 'one', 'see', 'sophie', 'time']","['see', 'howl', 'like', 'miyazaki', 'book', 'sophie', 'story', 'character', 'make', 'move']","['howl', 'miyazaki', 'castle', 'sophie', 'move', 'character', 'time', 'voice', 'great', 'one']","['miyazaki', 'character', 'one', 'howl', 'story', 'see', 'work', 'go', 'way', 'make']","['miyazaki', 'howl', 'character', 'one', 'story', 'castle', 'work', 'make', 'move', 'well']"
tt0892769,How to Train Your Dragon,"Animation, Action, Adventure, Family, Fantasy",family,"['dragon', 'hiccup', 'one', 'see', 'story', 'character', 'well', 'make', 'film', 'viking']","['see', 'story', 'dragon', 'animation', 'make', 'go', 'well', 'say', 'character', 'one']","['dragon', 'dreamworks', 'character', 'like', 'animation', 'film', 'great', 'train', 'hiccup', 'make']","['author', 'histrion', 'accurate', 'empire', 'relate', 'recent', 'great', 'stuff', 'capture', 'good']","['dragon', 'hiccup', 'like', 'one', 'toothless', 'viking', 'train', 'story', 'animation', 'well']"
tt0986264,Like Stars on Earth,"Drama, Family",family,"['see', 'child', 'people', 'life', 'love', 'way', 'everyone', 'ishaan', 'well', 'heart']","['ishaan', 'aamir', 'child', 'ram', 'khan', 'make', 'teacher', 'parent', 'watch', 'one']","['child', 'parent', 'world', 'kid', 'nd', 'time', 'way', 'teacher', 'amir', 'watch']","['child', 'ishaan', 'think', 'aamir', 'parent', 'start', 'performance', 'great', 'one', 'make']","['ishaan', 'kid', 'class', 'teacher', 'ram', 'world', 'parent', 'scene', 'see', 'school']"
tt1028532,Hachi: A Dog's Tale,"Drama, Family",family,"['dog', 'story', 'hachi', 'family', 'get', 'see', 'life', 'still', 'touch', 'make']","['dog', 'love', 'hachi', 'watch', 'richard_gere', 'well', 'think', 'make', 'cry', 'character']","['dog', 'hachiko', 'love', 'hachi', 'story', 'time', 'master', 'life', 'wait', 'year']","['dog', 'story', 'one', 'hachi', 'watch', 'love', 'cry', 'really', 'end', 'come']","['see', 'make', 'dog', 'people', 'one', 'want', 'watch', 'think', 'join', 'incredible']"
tt1865505,Song of the Sea,"Animation, Adventure, Drama, Family, Fantasy",family,"['story', 'make', 'watch', 'go', 'thing', 'get', 'character', 'beautiful', 'like', 'movie']","['story', 'animation', 'child', 'watch', 'time', 'love', 'little', 'know', 'mother', 'animate']","['story', 'animation', 'irish', 'world', 'character', 'also', 'child', 'see', 'way', 'art']","['impression', 'trailer', 'sweet', 'see', 'stun', 'saw', 'word', 'use', 'really', 'explore']","['make', 'magic', 'animate', 'feel', 'great', 'see', 'beautiful', 'animation', 'tell', 'say']"
tt2543472,Wonder,"Drama, Family",family,"['auggie', 'see', 'kid', 'get', 'like', 'bully', 'story', 'wonder', 'movie', 'go']","['kid', 'like', 'wonder', 'make', 'book', 'feel', 'get', 'auggie', 'one', 'character']","['people', 'watch', 'one', 'like', 'bad', 'auggie', 'time', 'kid', 'school', 'go']","['perfect', 'feel', 'time', 'auggie', 'wonder', 'boy', 'cast', 'overall', 'uplift', 'review']","['like', 'story', 'auggie', 'make', 'school', 'one', 'see', 'also', 'friend', 'life']"
tt0053946,Inherit the Wind,"Biography, Drama, History",history,"['trial', 'scope', 'make', 'people', 'one', 'base', 'show', 'anti', 'think', 'side']","['play', 'character', 'one', 'make', 'role', 'say', 'trial', 'good', 'see', 'get']","['trial', 'scope', 'time', 'one', 'think', 'well', 'inherit_wind', 'play', 'tracy', 'evolution']","['play', 'state', 'court', 'god', 'brady', 'religious', 'benefit', 'one', 'evolution', 'law']","['people', 'trial', 'one', 'time', 'scope', 'teacher', 'evolution', 'make', 'case', 'see']"
tt0057115,The Great Escape,"Adventure, Drama, History, Thriller, War",history,"['mcqueen', 'one', 'get', 'bronson', 'escape', 'james', 'garner', 'still', 'raf', 'great']","['story', 'german', 'quite', 'escape', 'true', 'prison', 'grip', 'imagine', 'one', 'truth']","['james', 'great', 'one', 'escape', 'mcqueen', 'time', 'steve', 'character', 'ever', 'richard_attenborough']","['escape', 'great', 'one', 'make', 'german', 'character', 'plan', 'camp', 'mcqueen', 'james']","['camp', 'escape', 'german', 'one', 'pow', 'prisoner', 'well', 'get', 'like', 'american']"
tt0060107,Andrei Rublev,"Biography, Drama, History",history,"['one', 'andrei', 'tarkovsky', 'see', 'time', 'first', 'rublev', 'make', 'story', 'life']","['andrei', 'scene', 'tarkovsky', 'one', 'great', 'time', 'also', 'first', 'theophanes', 'chapter']","['art', 'tarkovsky', 'andrei', 'one', 'artist', 'people', 'rublev', 'bell', 'see', 'film']","['tarkovsky', 'rublev', 'one', 'life', 'great', 'art', 'film', 'see', 'work', 'like']","['rublev', 'andrei', 'tarkovsky', 'one', 'make', 'film', 'like', 'see', 'life', 'art']"
tt0072684,Barry Lyndon,"Adventure, Drama, History, War",history,"['story', 'kubrick', 'way', 'like', 'narrative', 'cinematic', 'character', 'film', 'think', 'one']","['barry', 'kubrick', 'lyndon', 'one', 'time', 'make', 'man', 'like', 'life', 'scene']","['kubrick', 'one', 'character', 'good', 'barry', 'best', 'lyndon', 'like', 'light', 'stanley']","['one', 'kubrick', 'film', 'see', 'story', 'great', 'ever', 'long', 'time', 'really']","['kubrick', 'barry', 'lyndon', 'time', 'one', 'see', 'make', 'duel', 'character', 'scene']"
tt0086879,Amadeus,"Biography, Drama, History, Music",history,"['mozart', 'salieri', 'amadeus', 'english', 'composer', 'music', 'one', 'opera', 'well', 'life']","['mozart', 'well', 'see', 'music', 'make', 'amadeus', 'great', 'one', 'director_cut', 'like']","['mozart', 'amadeus', 'salieri', 'one', 'music', 'story', 'watch', 'laugh', 'though', 'see']","['mozart', 'salieri', 'music', 'amadeus', 'well', 'performance', 'one', 'time', 'character', 'also']","['salieri', 'mozart', 'composer', 'amadeus', 'one', 'know', 'great', 'young', 'life', 'god']"
tt0101640,Raise the Red Lantern,"Drama, History, Romance",history,"['wife', 'lantern', 'red', 'see', 'master', 'raise', 'one', 'like', 'woman', 'set']","['lantern', 'woman', 'mistress', 'one', 'songlian', 'master', 'house', 'red', 'make', 'set']","['master', 'wife', 'woman', 'songlian', 'mistress', 'lantern', 'red', 'say', 'one', 'know']","['lantern', 'songlian', 'red', 'mistress', 'master', 'one', 'power', 'woman', 'see', 'wife']","['songlian', 'master', 'wife', 'red', 'lantern', 'one', 'life', 'woman', 'concubine', 'raise']"
tt0108052,Schindler's List,"Biography, Drama, History",history,"['schindler', 'jew', 'spielberg', 'one', 'people', 'nazi', 'holocaust', 'list', 'save', 'life']","['schindler', 'one', 'holocaust', 'make', 'people', 'spielberg', 'story', 'list', 'watch', 'life']","['holocaust', 'one', 'watch', 'like', 'bad', 'movie', 'give', 'picture', 'thought', 'ever']","['schindler', 'spielberg', 'one', 'best', 'see', 'make', 'list', 'save', 'life', 'steven']","['well', 'make', 'human', 'give', 'people', 'spielberg', 'list', 'schindler', 'holocaust', 'like']"
tt0112573,Braveheart,"Biography, Drama, History, War",history,"['one', 'time', 'great', 'history', 'like', 'battle', 'come', 'also', 'see', 'bad']","['gibson', 'english', 'make', 'wallace', 'well', 'scottish', 'battle', 'army', 'braveheart', 'time']","['edward', 'father', 'yes', 'wallace', 'gibson', 'william', 'scottish', 'english', 'mel', 'get']","['scottish', 'gibson', 'wallace', 'english', 'mel', 'edward', 'make', 'time', 'william', 'well']","['wallace', 'braveheart', 'gibson', 'scotland', 'story', 'william', 'make', 'english', 'mel', 'action']"
tt0363163,Downfall,"Biography, Drama, History, War",history,"['hitler', 'people', 'see', 'thing', 'war', 'end', 'german', 'good', 'go', 'one']","['hitler', 'see', 'one', 'people', 'war', 'show', 'german', 'nazi', 'downfall', 'make']","['hitler', 'one', 'see', 'german', 'make', 'last', 'people', 'like', 'bunker', 'man']","['hitler', 'see', 'one', 'make', 'german', 'man', 'day', 'war', 'show', 'get']","['hitler', 'see', 'make', 'one', 'give', 'bruno_ganz', 'nazi', 'german', 'show', 'bunker']"
tt0395169,Hotel Rwanda,"Biography, Drama, History, War",history,"['hotel', 'see', 'make', 'rwanda', 'feel', 'world', 'tutsi', 'people', 'paul', 'much']","['riot', 'mass', 'sleep', 'interrupt', 'com', 'http', 'communal', 'convincing', 'www', 'influential']","['see', 'best', 'go', 'year', 'world', 'people', 'one', 'time', 'cheadle', 'make']","['genocide', 'cheadle', 'paul', 'one', 'hotel', 'much', 'show', 'like', 'rusesabagina', 'family']","['hotel', 'paul', 'rwanda', 'people', 'life', 'hutu', 'family', 'save', 'begin', 'cheadle']"
tt2024544,12 Years a Slave,"Biography, Drama, History",history,"['slave', 'northup', 'white', 'year', 'see', 'people', 'get', 'black', 'story', 'slavery']","['slavery', 'like', 'scene', 'make', 'watch', 'well', 'slave', 'give', 'year', 'one']","['slavery', 'slave', 'people', 'one', 'true', 'evil', 'powerful', 'usa', 'get', 'story']","['people', 'slavery', 'story', 'bad', 'go', 'watch', 'white', 'black', 'make', 'get']","['one', 'solomon', 'scene', 'slave', 'time', 'character', 'year', 'feel', 'like', 'go']"
tt2119532,Hacksaw Ridge,"Biography, Drama, History, War",history,"['war', 'story', 'soldier', 'like', 'dos', 'one', 'make', 'hacksaw_ridge', 'get', 'see']","['war', 'dos', 'hacksaw_ridge', 'one', 'hero', 'story', 'life', 'watch', 'desmond', 'emotional']","['war', 'dos', 'story', 'much', 'gibson', 'battle', 'give', 'like', 'hero', 'mel']","['war', 'story', 'thought', 'like', 'much', 'realistic', 'veteran', 'top', 'watch', 'battle']","['like', 'one', 'actually', 'actual', 'war', 'gibson', 'scene', 'mel', 'end', 'go']"
tt0010323,The Cabinet of Dr. Caligari,"Fantasy, Horror, Mystery, Thriller",horror,"['caligari', 'one', 'story', 'see', 'cinema', 'set', 'make', 'german', 'world', 'dr']","['one', 'time', 'horror', 'see', 'film', 'caligari', 'like', 'dr', 'scene', 'make']","['caligari', 'one', 'dr', 'set', 'cesare', 'story', 'make', 'first', 'german', 'expressionism']","['set', 'eye', 'camera', 'novel', 'stage', 'come', 'expressionist', 'first', 'character', 'follow']","['caligari', 'story', 'dr', 'francis', 'cabinet', 'german', 'one', 'cesare', 'see', 'set']"
tt0046911,Diabolique,"Crime, Drama, Horror, Mystery, Thriller",horror,"['one', 'wife', 'clouzot', 'well', 'solution', 'make', 'go', 'film', 'seem', 'get']","['first', 'story', 'mystery', 'suspense', 'end', 'good', 'well', 'really', 'shock', 'something']","['one', 'clouzot', 'watch', 'make', 'like', 'suspense', 'see', 'ever', 'le_diaboliques', 'hitchcock']","['end', 'make', 'suspense', 'see', 'one', 'watch', 'clouzot', 'know', 'well', 'story']","['michel', 'christina', 'nicole', 'clouzot', 'school', 'go', 'body', 'wife', 'plan', 'one']"
tt0054215,Psycho,"Horror, Mystery, Thriller",horror,"['make', 'hitch', 'psycho', 'shower', 'film', 'norman', 'audience', 'kind', 'one', 'horror']","['norman', 'one', 'see', 'marion', 'much', 'mother', 'think', 'time', 'scene', 'hitchcock']","['see', 'make', 'norman', 'hitchcock', 'marion', 'psycho', 'bates', 'watch', 'one', 'say']","['hitchcock', 'marion', 'scene', 'norman', 'psycho', 'bates', 'story', 'performance', 'time', 'one']","['norman', 'psycho', 'hitchcock', 'scene', 'marion', 'make', 'time', 'one', 'see', 'mother']"
tt0056687,What Ever Happened to Baby Jane?,"Drama, Horror, Thriller",horror,"['jane', 'davis', 'crawford', 'blanch', 'sister', 'baby', 'make', 'bette', 'two', 'star']","['davis', 'bette', 'joan', 'crawford', 'one', 'two', 'actress', 'see', 'baby', 'jane']","['jane', 'davis', 'baby', 'bette', 'two', 'make', 'get', 'crawford', 'whatever_happen', 'score']","['sister', 'one', 'two', 'horror', 'like', 'get', 'character', 'see', 'end', 'take']","['jane', 'blanch', 'sister', 'make', 'davis', 'end', 'go', 'crawford', 'great', 'see']"
tt0063350,Night of the Living Dead,Horror,horror,"['zombie', 'great', 'one', 'horror', 'make', 'still', 'get', 'much', 'tale', 'think']","['dead', 'zombie', 'romero', 'living', 'night', 'horror', 'barbara', 'make', 'movie', 'george']","['horror', 'see', 'still', 'dead', 'movie', 'since', 'zombie', 'romero', 'well', 'fan']","['dead', 'zombie', 'horror', 'romero', 'time', 'make', 'one', 'living', 'night', 'well']","['zombie', 'horror', 'film', 'like', 'romero', 'night', 'dead', 'one', 'time', 'see']"
tt0063522,Rosemary's Baby,"Drama, Horror",horror,"['watch', 'rosemary', 'make', 'unnerve', 'time', 'best', 'real', 'polanski', 'know', 'bone']","['rosemary', 'baby', 'thing', 'people', 'well', 'guy', 'find', 'plot', 'make', 'one']","['rosemary', 'baby', 'horror', 'polanski', 'one', 'see', 'make', 'go', 'really', 'come']","['one', 'farrow', 'guy', 'make', 'devil', 'rosemary', 'actor', 'time', 'soon', 'woodhouse']","['rosemary', 'make', 'way', 'horror', 'life', 'give', 'surely', 'well', 'something', 'baby']"
